launch_id,kernel_name,mangled_name,grid_size,block_size,cycles_speedup,mem_instr_reduce_pct,l1_to_l2_traffic_reduce_pct,l2_to_dram_rd_traffic_reduce_pct
140,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9838015636239644,0.0,0.0,-0.7737033519423661
141,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",0.931557915566985,0.0,0.027828022818978712,-6.687942278340503
142,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3579507115004508,89.33058774256595,0.0,7.0035237855524795
143,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.8717829521906455,91.03260869565217,5.2521008403361344,-63.00940438871473
144,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9916928030972834,0.0,0.0,12.735225307700132
145,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.0172391492990913,0.0,0.02380942073843836,-0.04632954203247701
146,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",0.9800885366396911,0.0,0.0,0.0
147,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3323943154108617,89.33058774256595,0.0,-2.214379627707425
148,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.950223371466171,91.03260869565217,5.2521008403361344,-17.92452830188679
149,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9909238895593998,0.0,-0.0008612856410764348,-15.677071110068058
150,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9770454662320688,0.0,0.02684680003464103,-0.6022979985174203
151,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0133527743287731,0.0,0.0,0.0
152,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.324971147331035,89.33058774256595,0.0,-3.3769289322538234
153,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.9455954797376664,91.03260869565217,5.2521008403361344,-97.79874213836479
154,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9885735314069908,0.0,0.0008612782230107702,-1.7659137577002053
155,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9805524002652986,0.0,-0.02988617266411407,-1.4547139217048877
156,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",0.9908300864996995,0.0,0.0,-0.013877324451845686
157,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3470250011288891,89.33058774256595,0.0,4.118429807052562
158,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.839635718381593,91.03260869565217,5.2521008403361344,13.836477987421384
159,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9993751971994866,0.0,0.0,-20.7637558171366
160,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.0352216512990904,0.0,0.08352700345793139,1.949746918764328
161,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0843756500458857,0.0,0.0,-1.407318053880177
162,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3637177833118306,89.33058774256595,0.0,7.190838717932315
163,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.9392376309702626,91.03260869565217,5.2521008403361344,74.72081218274111
164,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.999510031816604,0.0,0.0,-0.02737850787132101
165,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.018089436901238,0.0,0.05582723849915611,4.531889023985851
166,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0105720150405988,0.0,0.0,0.0
167,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3437365252547713,89.33058774256595,0.0,-2.1105805826586397
168,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.940366195765089,91.03260869565217,5.2521008403361344,19.49685534591195
169,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9995598840882847,0.0,0.0,-20.3741635941554
170,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9894883373251362,0.0,0.08525591922759003,1.0728211138407446
171,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.078101529801228,0.0,0.0,3.2716545990882273
172,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3264274398654257,89.33058774256595,0.0,0.3321569441561138
173,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.9349585786773855,91.03260869565217,5.2521008403361344,77.88920725883477
174,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.008514680148139,0.0,-0.0008612856410764348,0.19422189851905802
175,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.0291869797379518,0.0,0.05670872924828467,1.828945043293868
176,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",0.9974164243592942,0.0,0.0,0.0
177,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3413523148963566,89.33058774256595,0.0,-0.6972846128059002
178,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.8243486574774916,91.03260869565217,5.2521008403361344,70.4177897574124
179,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.0076812235993071,0.0,0.0,10.973134328358208
180,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9581131066175912,0.0,0.08268219302612498,0.7632008459575642
181,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.078986142952002,0.0,0.0,5.871931156669198
182,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.2806786088575532,89.33058774256595,0.0,-2.380458099785482
183,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.9014644195801593,91.03260869565217,5.2521008403361344,-94.6372239747634
184,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9850800863426987,0.0,0.0,-0.013687380235422939
185,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.0009349402194212,0.0,0.026414130260633856,0.0023164771016238503
186,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0263171101135078,0.0,0.0,-1.6362148895554949
187,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.310962077615464,89.33058774256595,0.0,-0.5535949069268562
188,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.9182577744906566,91.03260869565217,5.2521008403361344,-60.88328075709779
189,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9969306889334596,0.0,-0.0008612856410764348,9.736936079038209
190,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9285290765978739,0.0,-0.027712705842617813,-3.018369663415877
191,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0237312051603917,0.0,0.0,8.102641891037795
192,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.330473236779578,89.33058774256595,0.0,1.418063746603936
193,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.6959339100147193,91.03260869565217,5.2521008403361344,19.122257053291534
194,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.0028584731259838,0.0,-0.0008612856410764348,22.54267840101792
195,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.0293790394139577,0.0,0.02640715504030338,-1.0688288952363403
196,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",0.9829119005520874,0.0,0.0,-5.1207327227310575
197,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3267379575504679,89.33058774256595,0.0,0.25601992803764184
198,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.9075744555702094,91.03260869565217,5.2521008403361344,78.71983914209115
199,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.0046106595705946,0.0,0.0,-12.772073921971252
200,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9909307449994569,0.0,-0.029445387466657428,2.7985827689823743
201,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0758714258363253,0.0,0.0,0.0
202,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3314473441364292,89.33058774256595,0.0,0.3321569441561138
203,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.784928322967084,91.03260869565217,5.2521008403361344,19.49685534591195
204,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.0163175150992234,0.0,0.0,-0.581251545881771
205,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.005376129889548,0.0,-0.02814644813475653,-2.2354521868050408
206,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",0.921702764512751,0.0,0.0,-6.355814598945324
207,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3640565603259986,89.33058774256595,0.0,6.172291296625223
208,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.9095275781460863,91.03260869565217,5.2521008403361344,13.125
209,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9984403942862624,0.0,-0.0034451128920430806,18.611506403740595
210,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9768068545347107,0.0,0.026839594462385607,-0.06254488174384397
211,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0885171117646768,0.0,0.0,-1.2212045517624202
212,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3086737417839263,89.33058774256595,0.0,-0.49823541623417067
213,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.9147756936157516,91.03260869565217,5.2521008403361344,-68.45425867507886
214,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.0046623996258577,0.0,0.0,3.1481706575908595
215,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.0029910863613276,0.0,-0.026839594462385607,-0.5860822831727205
216,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",0.9611329037934543,0.0,0.0,-2.9975020815986677
217,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3543960007935887,89.33058774256595,0.0,-3.8336447304684795
218,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.9143980343980345,91.03260869565217,5.2521008403361344,90.97245270494524
219,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.0037666592576686,0.0,0.0,9.466798321402123
220,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9768587641528566,0.0,0.055395188408556825,1.5799553143951484
221,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0177177937788713,0.0,-0.009278589654372536,0.0
222,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.372325936149348,89.33058774256595,0.0,5.170025188916877
223,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.8100104054522768,91.03260869565217,5.2521008403361344,18.037974683544302
224,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.0075919138134637,0.0,-0.0008612856410764348,26.000202572672947
225,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.006146893237811,0.0,0.059737932288352405,-1.8068939955522607
226,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",0.9886299163601091,0.0,0.0,0.36086607858861264
227,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3060487148416218,89.33058774256595,0.0,-1.8176903844854382
228,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.992055215787831,91.03260869565217,5.2521008403361344,58.25320512820513
229,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9982403313552949,0.0,-0.0008612856410764348,-10.020533880903491
230,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.0063692181743757,0.0,0.0537094147406355,-0.12277328638606408
231,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0200056244384135,0.0,0.0,8.923154701718907
232,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3778296500302276,89.33058774256595,0.0,4.675925925925926
233,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",4.000194085027727,91.03260869565217,5.2521008403361344,0.6666666666666667
234,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9968907361075146,0.0,-0.0008612856410764348,-16.710004105652114
235,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9983292555488114,0.0,-0.0021650363942617877,-1.037781741527485
236,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",0.9853852827864615,0.0,0.0,-2.7814923776410807
237,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3413257983494797,89.33058774256595,0.0,-0.22143796277074249
238,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.7402380473664327,91.03260869565217,5.2521008403361344,39.51762523191095
239,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.0021319403656541,0.0,0.0008612782230107702,7.9569415159249814
240,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.0386677060785812,0.0,0.08354978354978354,4.406075210576349
241,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.080816916219895,0.0,0.0,-4.995836802664446
242,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3834942500461227,89.33058774256595,0.0,-3.210850460175766
243,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.8787257939670674,91.03260869565217,5.2521008403361344,-105.59006211180125
244,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.0032705716259573,0.0,-0.0017225712821528696,-10.80082135523614
245,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.0007796876533228,0.0,-0.025973351341523593,-2.4207185711969235
246,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",0.9518245867581971,0.0,-0.004639294827186268,-1.3877324451845685
247,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3510340782172556,89.33058774256595,0.0,7.10330942494023
248,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.8651505335234986,91.03260869565217,5.2521008403361344,18.808777429467085
249,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.005126814085333,0.0,0.000861270805072885,-17.944155488639474
250,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9490308670012614,0.0,0.02639949797675979,-4.850703050800343
251,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0022954030025981,0.0,0.004639079606606049,1.0979961570134504
252,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3081568414785822,89.33058774256595,0.0,-1.7438239568195975
253,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.889144267461155,91.03260869565217,5.2521008403361344,-77.11598746081505
254,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.008981627517675,0.0,0.0,0.013689253935660506
255,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9925531713127159,0.0,0.05541101553672928,-2.7032661570535095
256,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.1076860175881857,0.0,0.0,3.026227303295225
257,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3286140872122685,89.33058774256595,0.0,1.140452107799878
258,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.9327936971970177,91.03260869565217,5.2521008403361344,11.5625
259,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.0025013910541434,0.0,0.0,-21.28387626608267
260,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.0068853882158633,0.0,-0.022948491461429216,0.00463284688441047
261,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0232892100382702,0.0,0.0,-1.0034787262510034
262,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3284130167293722,89.33058774256595,0.0,4.577986975304662
263,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.9713761621459507,91.03260869565217,5.2521008403361344,-93.71069182389937
264,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9948275819070111,0.0,0.00172254161014577,-4.637482900136799
265,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",1.0143699967985713,0.0,-0.02251637850032259,-1.704927146795154
266,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0481005912965258,0.0,0.004639079606606049,8.599695585996955
267,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.322488719308895,89.33058774256595,0.0,-2.2420593730537677
268,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.9707209031598096,91.03260869565217,5.2521008403361344,2.2222222222222223
269,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",1.009954308196261,0.0,0.0,-6.897495552210209
270,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9793621545220834,0.0,0.05932251094435375,0.3758623060527583
271,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.0740455052753626,0.0,-0.004639294827186268,-1.2212045517624202
272,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3194433584961887,89.33058774256595,0.0,2.8421541935055448
273,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.873781271778406,91.03260869565217,5.2521008403361344,-146.70846394984326
274,"srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, float *, float *)",_Z4sradfiilPiS_S_S_PfS0_S0_S0_fS0_S0_,"(450,1,1)","(512,1,1)",0.9941584371711975,0.0,0.0,0.0
275,"srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float *, float *)",_Z5srad2fiilPiS_S_S_PfS0_S0_S0_S0_S0_,"(450,1,1)","(512,1,1)",0.9100588932217765,0.0,0.003896002701228539,-0.15984062268346924
276,"prepare(long, float *, float *, float *)",_Z7preparelPfS_S_,"(450,1,1)","(512,1,1)",1.051839065197185,0.0,0.0,-1.4154870940882598
277,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(450,1,1)","(512,1,1)",1.3307453763909647,89.33058774256595,0.0,5.807337649597803
278,"reduce(long, int, int, float *, float *)",_Z6reduceliiPfS_,"(1,1,1)","(512,1,1)",3.8954398915717268,91.03260869565217,5.2521008403361344,18.92744479495268
