launch_id,kernel_name,mangled_name,grid_size,block_size,cycles_speedup,mem_instr_reduce_pct,l1_to_l2_traffic_reduce_pct,l2_to_dram_rd_traffic_reduce_pct
0,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<int>, int>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIiEEiEEEEvT0_T1_,"(1954,1,1)","(256,1,1)",0.9826350926270913,0.0,0.0,-810.344827586207
1,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<int>, int>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIiEEiEEEEvT0_T1_,"(15625,1,1)","(256,1,1)",0.9874297533285022,0.0,0.0,-2248.936170212766
2,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<int>, int>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIiEEiEEEEvT0_T1_,"(1954,1,1)","(256,1,1)",0.995542024343505,0.0,0.0,-224.24242424242422
3,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<int>, int>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIiEEiEEEEvT0_T1_,"(1954,1,1)","(256,1,1)",0.9951243295953194,0.0,0.0,-90.9090909090909
4,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<int>, int>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIiEEiEEEEvT0_T1_,"(1954,1,1)","(256,1,1)",0.9840214269498878,0.0,0.0,-1300.0
5,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<int>, int>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIiEEiEEEEvT0_T1_,"(1954,1,1)","(256,1,1)",0.9849312515834016,0.0,0.0,-696.969696969697
6,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<int>, int>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIiEEiEEEEvT0_T1_,"(1954,1,1)","(256,1,1)",1.0121134896727477,0.0,0.0,-18.181818181818183
7,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<int>, int>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIiEEiEEEEvT0_T1_,"(1954,1,1)","(256,1,1)",1.0100555636484714,0.0,0.0,32.35294117647059
8,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<int>, int>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIiEEiEEEEvT0_T1_,"(1954,1,1)","(256,1,1)",0.9825115978661169,0.0,0.0,-1262.5
9,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<double>, double>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIdEEdEEEEvT0_T1_,"(1954,1,1)","(256,1,1)",0.9944061310965064,0.0,0.0,-1963.888888888889
10,"void cub::CUB_300001_SM_890::detail::for_each::static_kernel<cub::CUB_300001_SM_890::detail::for_each::policy_hub_t::policy_500_t, unsigned long, thrust::THRUST_300001_SM_890_NS::cuda_cub::__uninitialized_fill::functor<thrust::THRUST_300001_SM_890_NS::device_ptr<double>, double>>(T2, T3)",_ZN3cub17CUB_300001_SM_8906detail8for_each13static_kernelINS2_12policy_hub_t12policy_500_tEmN6thrust23THRUST_300001_SM_890_NS8cuda_cub20__uninitialized_fill7functorINS7_10device_ptrIdEEdEEEEvT0_T1_,"(1954,1,1)","(256,1,1)",1.0048582067236598,0.0,0.0,-830.5555555555555
